type,metadata.generated,metadata.title,metadata.id,features.type,features.properties.capacity,features.properties.efficiency,features.properties.mag,features.properties.time,features.properties.updated,features.properties.type,features.geometry.type,features.geometry.coordinates.longitude,features.geometry.coordinates.latitude,features.eventId
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1771149.3618572762,1647385200000,1647433200000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3d2e130e-e9c6-42e9-b068-aa5ded0656c1
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1021717.3612450897,1647385200000,1647433260000,electricityGeneration,Point,10.709822925709792,51.57764781149496,32225ea1-b816-4d17-a29a-5217bada907d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1266355.8123513537,1647385200000,1647433320000,electricityGeneration,Point,10.709822925709792,51.57764781149496,15fe01fb-7322-4214-b78c-511ddb9c01f3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,540749.8069225134,1647385200000,1647433380000,electricityGeneration,Point,10.709822925709792,51.57764781149496,be1e8fa6-cbf8-49c0-9f44-7a709fc9fbb9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1536194.091601037,1647385200000,1647433440000,electricityGeneration,Point,10.709822925709792,51.57764781149496,8cea5f86-4703-4e59-8f88-b346429fea03
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,203057.59644239303,1647385200000,1647433500000,electricityGeneration,Point,10.709822925709792,51.57764781149496,42044c5c-476c-4035-a81a-315014b1cd73
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,953718.9811154451,1647385200000,1647433560000,electricityGeneration,Point,10.709822925709792,51.57764781149496,f66784d5-8944-4998-ba16-4ca8a2191912
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,837818.1480979898,1647385200000,1647433620000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e5fcf901-0e8b-4191-84b8-a8fe1b2b1826
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,723154.8856020877,1647385200000,1647433680000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3b795ab1-64b6-4ae4-b786-05609e4fba65
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1967536.3726382004,1647385200000,1647433740000,electricityGeneration,Point,10.709822925709792,51.57764781149496,adca0b1f-ad84-4899-ba5f-fc58a56f2140
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1221835.5695169005,1647385200000,1647433800000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7c871048-98eb-4505-bd57-b41b41b861f2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,361059.88936399855,1647385200000,1647433860000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7673a542-95b7-487d-99a6-f37576096eb2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,87305.70136717522,1647385200000,1647433920000,electricityGeneration,Point,10.709822925709792,51.57764781149496,fabd3535-c910-4d9f-9b57-656e60774dd7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1069065.26808489,1647385200000,1647433980000,electricityGeneration,Point,10.709822925709792,51.57764781149496,aadfda80-af9d-4cce-8ff0-a51736af1695
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1215850.8223783344,1647385200000,1647434040000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c771881f-eac9-4413-b42a-be048146bef3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,936613.3935193688,1647385200000,1647434100000,electricityGeneration,Point,10.709822925709792,51.57764781149496,948272c8-5d2d-4ea9-801d-69585fcee498
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1500242.716946888,1647385200000,1647434160000,electricityGeneration,Point,10.709822925709792,51.57764781149496,06360951-6e6b-44b8-a90b-2963d1932a2d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1147201.3057720577,1647385200000,1647434220000,electricityGeneration,Point,10.709822925709792,51.57764781149496,27453bd2-bd99-45ff-8746-cc9d73d2c05d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1285620.9038984806,1647385200000,1647434280000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b2b63f29-6950-425f-9f1b-1d1e38a2a7c4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,222603.47925221885,1647385200000,1647434340000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b05e9958-e04e-4ed4-89fa-07c295f6d527
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,899828.4464153233,1647385200000,1647434400000,electricityGeneration,Point,10.709822925709792,51.57764781149496,49158d68-5b89-49d9-9023-e12d717fb37b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,828626.1095115299,1647385200000,1647434460000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d8c52da6-e279-416c-9da4-16cb6801fc5b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1117493.2514340973,1647385200000,1647434520000,electricityGeneration,Point,10.709822925709792,51.57764781149496,85f12acb-b995-4397-9f6c-a6cddd7acc5e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,75555.17840927649,1647385200000,1647434580000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5c01e5c9-e1ef-41b0-a317-42fbd0ed2b44
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1698025.480111343,1647385200000,1647434640000,electricityGeneration,Point,10.709822925709792,51.57764781149496,795a357a-da15-4f49-ae85-59d2da1519f2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,590180.0199802505,1647385200000,1647434700000,electricityGeneration,Point,10.709822925709792,51.57764781149496,4abaec62-2e48-48b1-b216-134904ac9523
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1804428.507621833,1647385200000,1647434760000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2321870c-7dd7-4f27-82ba-1da4b32b8493
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,984610.5455212808,1647385200000,1647434820000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0114b9cd-e43e-431c-8ffa-140017c0c1c7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1273045.1102571927,1647385200000,1647434880000,electricityGeneration,Point,10.709822925709792,51.57764781149496,6a3db662-a14e-4319-8af0-72a1affee9ff
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1723317.9923615488,1647385200000,1647434940000,electricityGeneration,Point,10.709822925709792,51.57764781149496,03ed29ba-252c-406c-b328-8cf63e774385
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,2023875.053242898,1647385200000,1647435000000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2262c4a5-f63f-4bda-8b67-a30dc4f17237
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1713689.1767727619,1647385200000,1647435060000,electricityGeneration,Point,10.709822925709792,51.57764781149496,9f0e5075-6fe0-48ed-85d4-734843c139c6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1655392.7334273853,1647385200000,1647435120000,electricityGeneration,Point,10.709822925709792,51.57764781149496,95088448-bf67-425d-a35f-23ba385841e2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1771757.5512412076,1647385200000,1647435180000,electricityGeneration,Point,10.709822925709792,51.57764781149496,aba14dfd-10a1-4a50-b7d4-24a239bb0439
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,10290.981938743018,1647385200000,1647435240000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a19b4347-1277-4062-8769-bd28fefb7529
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,112747.72237380757,1647385200000,1647435300000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a0dfef81-838e-4569-a0dc-9f2b90c77775
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1634399.9673184457,1647385200000,1647435360000,electricityGeneration,Point,10.709822925709792,51.57764781149496,82c0e480-ee0e-45bf-b1d5-f57edc843479
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,80477.62473177956,1647385200000,1647435420000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bdfeb54b-dfb9-443d-a571-e338134db656
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1024353.947175361,1647385200000,1647435480000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c19b6e02-b548-41e4-9523-c8da33fa45dc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,485828.7124424449,1647385200000,1647435540000,electricityGeneration,Point,10.709822925709792,51.57764781149496,47c4e646-22ad-44c9-9f14-b2b8ff149c4f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,2037301.0101790489,1647385200000,1647435600000,electricityGeneration,Point,10.709822925709792,51.57764781149496,681f2de5-4c3c-4add-b049-ff6efd852975
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,295967.03692848556,1647385200000,1647435660000,electricityGeneration,Point,10.709822925709792,51.57764781149496,89519f79-bac1-4135-b08f-e800f0ddfd63
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,932570.2536957843,1647385200000,1647435720000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3dd20d86-2e87-42b9-b4dc-23018f10bf58
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1140834.4618947555,1647385200000,1647435780000,electricityGeneration,Point,10.709822925709792,51.57764781149496,841d11c7-8d49-49ac-a89f-ff9613b47bd9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1637757.4688307708,1647385200000,1647435840000,electricityGeneration,Point,10.709822925709792,51.57764781149496,15be53f7-d59e-4b35-ba48-db99a69ba6f9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1439951.2764499646,1647385200000,1647435900000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5e9572c1-4ef7-4a7f-a89d-b0f8438ed7ad
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1509939.7337428706,1647385200000,1647435960000,electricityGeneration,Point,10.709822925709792,51.57764781149496,6982cc6e-c758-4483-89a0-87e915908089
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,134250.81491187867,1647385200000,1647436020000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5344b2f8-3b61-45b0-a395-9445dd1bfb2c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1469236.0639021145,1647385200000,1647436080000,electricityGeneration,Point,10.709822925709792,51.57764781149496,954e1277-5ea4-477d-8253-80e61ade3ffc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1442032.6562026911,1647385200000,1647436140000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7c1290f8-6353-4a37-b47b-9eba67a11f85
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,586497.9683983446,1647385200000,1647436200000,electricityGeneration,Point,10.709822925709792,51.57764781149496,be481f1e-7c60-4591-9408-e4c95f0f0965
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,478675.73509969097,1647385200000,1647436260000,electricityGeneration,Point,10.709822925709792,51.57764781149496,18eba0d0-b961-40b8-bb61-299249ed68cc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,112772.4473421299,1647385200000,1647436320000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2d3cce47-bdda-440a-8b49-2db89e841ccd
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,417547.08058597794,1647385200000,1647436380000,electricityGeneration,Point,10.709822925709792,51.57764781149496,dfa7205b-b9eb-4e26-8d7d-cdd5eb2afc1d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,147073.93213351956,1647385200000,1647436440000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7dede8d2-8a32-45b6-b063-cdd2b5b48659
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,639133.5205500062,1647385200000,1647436500000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2873cf5b-0582-417d-9cb4-50e738c63066
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1437877.6208712466,1647385200000,1647436560000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ef45fa72-2f0b-414f-abbe-d9a57236c8d3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,307387.4914799496,1647385200000,1647436620000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2e1fdd6f-f0da-4e05-a139-a756e1da8b73
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,539747.3589379179,1647385200000,1647436680000,electricityGeneration,Point,10.709822925709792,51.57764781149496,9844372e-69d5-4dc8-a8af-0f4f63deb586
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1507222.3390977662,1647385200000,1647436740000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2e6a45b4-8106-4560-8f83-1d0b380288e7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1211495.5674951866,1647385200000,1647436800000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e456eed9-922b-4d52-a703-989e51b80828
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1510176.2132928942,1647385200000,1647436860000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e0f5578a-b10d-4ea6-be52-df9df87292df
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,381051.58720690606,1647385200000,1647436920000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a3fa4f7f-cbe0-4870-96d9-bbd8b35247e4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1670393.6957502924,1647385200000,1647436980000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ef752b68-f32f-47b2-91d9-e22d0c7f9ee6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1586694.2478246146,1647385200000,1647437040000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bbb556b1-4ec3-4701-9bb1-c8fde0ee0d5e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1983557.8477024464,1647385200000,1647437100000,electricityGeneration,Point,10.709822925709792,51.57764781149496,4a665a9a-7afb-4e57-819b-4ac6c2bfd102
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,728939.7660633102,1647385200000,1647437160000,electricityGeneration,Point,10.709822925709792,51.57764781149496,8b3bafac-25f5-40f1-9da1-7637395a9cf0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1872093.6466410966,1647385200000,1647437220000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c85f7ad5-6c34-4a72-8637-201dc6889b65
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,912821.98598792,1647385200000,1647437280000,electricityGeneration,Point,10.709822925709792,51.57764781149496,27348675-fe16-4cb8-b350-0a5958d78595
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1771100.8167843816,1647385200000,1647437340000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c52ce148-069c-4635-abd4-33d7a958c6e0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,622148.6113318219,1647385200000,1647437400000,electricityGeneration,Point,10.709822925709792,51.57764781149496,6e293bb4-d12e-44ad-a2cb-652813e2505c
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,300954.77930903475,1647385200000,1647437460000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e228d3a7-7e5b-4983-99e1-063c83b8faaa
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1845349.5631286337,1647385200000,1647437520000,electricityGeneration,Point,10.709822925709792,51.57764781149496,18fe9dce-ad36-41b2-bec6-ab30cff73542
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1924635.029222829,1647385200000,1647437580000,electricityGeneration,Point,10.709822925709792,51.57764781149496,424cc0cd-5628-45db-bd93-83078e435764
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1954537.960872113,1647385200000,1647437640000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e0fd9c2b-050a-4a13-9ce0-0414d152090a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,841888.992106578,1647385200000,1647437700000,electricityGeneration,Point,10.709822925709792,51.57764781149496,4b1bcd93-9e4d-4495-8845-1d8604fe5c38
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,302804.91853111493,1647385200000,1647437760000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a146f232-239c-438c-b564-c452bf92b928
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,286069.02630515536,1647385200000,1647437820000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b547b636-6a7c-4b33-9c16-63629ebeb269
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,73344.63582933167,1647385200000,1647437880000,electricityGeneration,Point,10.709822925709792,51.57764781149496,14b0a4ef-8076-409d-95f4-d3c36a915e4b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,381196.11966531945,1647385200000,1647437940000,electricityGeneration,Point,10.709822925709792,51.57764781149496,88d77735-2f6f-4b51-93ff-4a16fb54775d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1696141.6676976876,1647385200000,1647438000000,electricityGeneration,Point,10.709822925709792,51.57764781149496,eac29199-e09e-4ead-916d-0526d012df95
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,919698.8820512525,1647385200000,1647438060000,electricityGeneration,Point,10.709822925709792,51.57764781149496,fc00cb12-5f22-43d9-b9f1-6f05eb30c37e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,798505.0936049328,1647385200000,1647438120000,electricityGeneration,Point,10.709822925709792,51.57764781149496,88d8c798-fd3c-4044-8674-77487ddc90e7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,315375.2455162504,1647385200000,1647438180000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0d911f0d-67dd-4fb0-b060-558e499fc943
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,317812.6913377761,1647385200000,1647438240000,electricityGeneration,Point,10.709822925709792,51.57764781149496,eec15a91-c1fe-4949-91a1-427802b19966
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1500508.9212806656,1647385200000,1647438300000,electricityGeneration,Point,10.709822925709792,51.57764781149496,321d6efb-a9ed-4b25-a019-bbe51b61ccc5
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,75613.52959038386,1647385200000,1647438360000,electricityGeneration,Point,10.709822925709792,51.57764781149496,f64dc5cd-79e4-461f-be54-3bff81fb7bbd
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,240407.40159976023,1647385200000,1647438420000,electricityGeneration,Point,10.709822925709792,51.57764781149496,65ccc291-35e6-4112-bf1a-fd5b84cb5f38
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1742151.2128098006,1647385200000,1647438480000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b8c8320b-6e59-4abc-a496-02183a419e15
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,452110.70921531314,1647385200000,1647438540000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c6e8b249-aa2f-49d6-93d5-cf71e8f49132
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1218685.5929471063,1647385200000,1647438600000,electricityGeneration,Point,10.709822925709792,51.57764781149496,fdb5083c-7a6b-4d28-a5aa-87a20bce3446
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,222223.17980531126,1647385200000,1647438660000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a0b1f450-5bbf-4ec0-8be2-a7dc257f2b21
