ysb$user_id:INTEGER,ysb$page_id:INTEGER,ysb$campaign_id:INTEGER,ysb$ad_type:INTEGER,ysb$event_type:INTEGER,ysb$current_ms:INTEGER,ysb$ip:INTEGER,ysb$d1:INTEGER,ysb$d2:INTEGER,ysb$d3:INTEGER,ysb$d4:INTEGER,,,
1,0,7343,0,0,1.61342241095059E+018,16909060,0,0,0,0,1.6134224109606E+018,,10.013184
1,0,5746,0,1,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096063E+018,,10.03904
1,0,5568,0,2,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096066E+018,,10.064896
1,0,4340,0,0,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096068E+018,,10.090496
1,0,5422,0,1,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096071E+018,,10.116096
1,0,3311,0,2,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096073E+018,,10.141696
1,0,3810,0,0,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096076E+018,,10.167296
1,0,7605,0,1,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096078E+018,,10.193152
1,0,1801,0,2,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096081E+018,,10.218752
1,0,5661,0,0,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096084E+018,,10.24512
1,0,3730,0,1,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096086E+018,,10.270976
1,0,4878,0,2,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096089E+018,,10.296576
1,0,1305,0,0,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096091E+018,,10.322432
1,0,9320,0,1,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096094E+018,,10.348032
1,0,8736,0,2,1.61342241095059E+018,16909060,0,0,0,0,1.61342241096097E+018,,10.373888
1,0,7828,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096598E+018,,14.250496
1,0,9299,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096601E+018,,14.276352
1,0,7343,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096603E+018,,14.301952
1,0,5746,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096606E+018,,14.327552
1,0,5568,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096608E+018,,14.353408
1,0,4340,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096611E+018,,14.379008
1,0,5422,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096614E+018,,14.404864
1,0,3311,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096616E+018,,14.430464
1,0,3810,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096619E+018,,14.45632
1,0,7605,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096621E+018,,14.48192
1,0,1801,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096624E+018,,14.508032
1,0,5661,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096627E+018,,14.533632
1,0,3730,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096629E+018,,14.559488
1,0,4878,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096632E+018,,14.585344
1,0,1305,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096634E+018,,14.610944
1,0,9320,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096637E+018,,14.637056
1,0,8736,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096639E+018,,14.662656
1,0,9444,0,1,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096642E+018,,14.688512
1,0,8626,0,2,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096645E+018,,14.713856
1,0,8522,0,0,1.61342241095173E+018,16909060,0,0,0,0,1.61342241096647E+018,,14.739456
1,0,1340,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095014E+018,,4.50048
1,0,2090,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095016E+018,,4.520448
1,0,7684,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095018E+018,,4.540928
1,0,3376,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.6134224209502E+018,,4.561408
1,0,5542,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095022E+018,,4.5824
1,0,5936,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095024E+018,,4.60288
1,0,9107,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095026E+018,,4.623616
1,0,7445,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095029E+018,,4.644352
1,0,9756,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095031E+018,,4.664832
1,0,9179,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095033E+018,,4.685824
1,0,8418,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095035E+018,,4.70656
1,0,6887,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095037E+018,,4.72704
1,0,9412,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095039E+018,,4.74752
1,0,3348,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095041E+018,,4.768512
1,0,2172,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095043E+018,,4.789248
1,0,1659,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095045E+018,,4.809728
1,0,2009,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095047E+018,,4.830464
1,0,2336,0,0,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095049E+018,,4.8512
1,0,5210,0,1,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095051E+018,,4.87168
1,0,6342,0,2,1.61342242094564E+018,16909060,0,0,0,0,1.61342242095053E+018,,4.892416
1,0,973,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095605E+018,,5.379584
1,0,7131,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095608E+018,,5.406464
1,0,3881,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.6134224209561E+018,,5.434112
1,0,4930,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095613E+018,,5.461504
1,0,8933,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095616E+018,,5.489408
1,0,5894,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095619E+018,,5.516032
1,0,8660,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095621E+018,,5.54368
1,0,163,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095624E+018,,5.571328
1,0,7199,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095627E+018,,5.598464
1,0,7981,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.6134224209563E+018,,5.625856
1,0,8899,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095632E+018,,5.653248
1,0,2996,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095635E+018,,5.681152
1,0,2959,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095639E+018,,5.716224
1,0,3773,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095641E+018,,5.74336
1,0,2813,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095644E+018,,5.771264
1,0,9668,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095647E+018,,5.798912
1,0,7190,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.6134224209565E+018,,5.826304
1,0,1095,0,0,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095652E+018,,5.853184
1,0,2926,0,1,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095655E+018,,5.88032
1,0,6466,0,2,1.61342242095067E+018,16909060,0,0,0,0,1.61342242095658E+018,,5.907968
1,0,9444,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096157E+018,,9.965568
1,0,8626,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.6134224209616E+018,,9.98912
1,0,8522,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096162E+018,,10.01344
1,0,3465,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096165E+018,,10.037248
1,0,6708,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096167E+018,,10.061824
1,0,3416,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.6134224209617E+018,,10.0864
1,0,8282,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096172E+018,,10.110464
1,0,3258,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096174E+018,,10.134528
1,0,2924,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096177E+018,,10.158848
1,0,7637,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096179E+018,,10.182912
1,0,2062,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096182E+018,,10.207488
1,0,5624,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096184E+018,,10.231552
1,0,2600,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096188E+018,,10.265856
1,0,2036,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.6134224209619E+018,,10.290944
1,0,3452,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096193E+018,,10.31552
1,0,1899,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096195E+018,,10.33984
1,0,9379,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096197E+018,,10.36416
1,0,5550,0,2,1.61342242095161E+018,16909060,0,0,0,0,1.613422420962E+018,,10.388224
1,0,7468,0,0,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096202E+018,,10.412544
1,0,71,0,1,1.61342242095161E+018,16909060,0,0,0,0,1.61342242096205E+018,,10.436864
1,0,3465,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096633E+018,,13.544704
1,0,6708,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096635E+018,,13.566208
1,0,3416,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096637E+018,,13.587712
1,0,8282,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096639E+018,,13.609728
1,0,3258,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096641E+018,,13.631232
1,0,2924,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096644E+018,,13.653248
1,0,7637,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096646E+018,,13.675008
1,0,2062,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096648E+018,,13.696768
1,0,5624,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.6134224209665E+018,,13.718528
1,0,2600,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096652E+018,,13.740288
1,0,2036,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096654E+018,,13.762048
1,0,3452,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096657E+018,,13.783296
1,0,1899,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096659E+018,,13.805312
1,0,9379,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096661E+018,,13.827072
1,0,5550,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096663E+018,,13.848832
1,0,7468,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096665E+018,,13.870592
1,0,71,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096668E+018,,13.892352
1,0,973,0,0,1.61342242095278E+018,16909060,0,0,0,0,1.6134224209667E+018,,13.914368
1,0,7131,0,1,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096672E+018,,13.935616
1,0,3881,0,2,1.61342242095278E+018,16909060,0,0,0,0,1.61342242096674E+018,,13.957376
1,0,7587,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095121E+018,,4.414208
1,0,8206,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095123E+018,,4.434688
1,0,9301,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095125E+018,,4.45568
1,0,7713,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095127E+018,,4.477184
1,0,7372,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095129E+018,,4.498432
1,0,5321,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095131E+018,,4.51968
1,0,1255,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095133E+018,,4.540416
1,0,4819,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095135E+018,,4.562176
1,0,4599,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095138E+018,,4.583424
1,0,7721,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095149E+018,,4.695296
1,0,9904,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095151E+018,,4.719104
1,0,5939,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095154E+018,,4.743936
1,0,9811,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095164E+018,,4.842752
1,0,3940,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095167E+018,,4.874752
1,0,5667,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.6134224309517E+018,,4.903424
1,0,1705,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095172E+018,,4.924672
1,0,6228,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095175E+018,,4.953856
1,0,1127,0,2,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095177E+018,,4.974848
1,0,9150,0,0,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095179E+018,,4.996096
1,0,5984,0,1,1.61342243094679E+018,16909060,0,0,0,0,1.61342243095181E+018,,5.017344
1,0,5084,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095632E+018,,4.481792
1,0,1340,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095634E+018,,4.503808
1,0,2090,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095637E+018,,4.532736
1,0,7684,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095639E+018,,4.554752
1,0,3376,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095642E+018,,4.57728
1,0,5542,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095644E+018,,4.599552
1,0,5936,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095646E+018,,4.62208
1,0,9107,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095648E+018,,4.644352
1,0,7445,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095651E+018,,4.66688
1,0,9756,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095653E+018,,4.689152
1,0,9179,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095655E+018,,4.71168
1,0,8418,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095657E+018,,4.733696
1,0,6887,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.6134224309566E+018,,4.758016
1,0,9412,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095662E+018,,4.781824
1,0,3348,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095664E+018,,4.804608
1,0,2172,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095667E+018,,4.82688
1,0,1659,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095669E+018,,4.849152
1,0,2009,0,2,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095671E+018,,4.87168
1,0,2336,0,0,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095673E+018,,4.894208
1,0,5210,0,1,1.61342243095184E+018,16909060,0,0,0,0,1.61342243095676E+018,,4.91648
1,0,973,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096084E+018,,8.209152
1,0,7131,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096086E+018,,8.230144
1,0,3881,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096088E+018,,8.251136
1,0,4930,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.6134224309609E+018,,8.27264
1,0,8933,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096093E+018,,8.293888
1,0,5894,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096095E+018,,8.31488
1,0,8660,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096097E+018,,8.335872
1,0,163,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096099E+018,,8.357376
1,0,7199,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096101E+018,,8.378368
1,0,7981,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096103E+018,,8.399616
1,0,8899,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096105E+018,,8.420864
1,0,2996,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096108E+018,,8.442112
1,0,2959,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.6134224309611E+018,,8.463104
1,0,3773,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096112E+018,,8.484352
1,0,2813,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096114E+018,,8.505856
1,0,9668,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096116E+018,,8.526848
1,0,7190,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096118E+018,,8.548352
1,0,1095,0,1,1.61342243095263E+018,16909060,0,0,0,0,1.6134224309612E+018,,8.569856
1,0,2926,0,2,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096122E+018,,8.590848
1,0,6466,0,0,1.61342243095263E+018,16909060,0,0,0,0,1.61342243096124E+018,,8.61184
1,0,4930,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096562E+018,,11.656192
1,0,8933,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096564E+018,,11.67872
1,0,5894,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096567E+018,,11.70176
1,0,8660,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.6134224309657E+018,,11.732224
1,0,163,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096572E+018,,11.75552
1,0,7199,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096574E+018,,11.77856
1,0,7981,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096577E+018,,11.8016
1,0,8899,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096579E+018,,11.824896
1,0,2996,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096581E+018,,11.84768
1,0,2959,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096583E+018,,11.87072
1,0,3773,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096586E+018,,11.893504
1,0,2813,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096588E+018,,11.916544
1,0,9668,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.6134224309659E+018,,11.939328
1,0,7190,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096593E+018,,11.962112
1,0,1095,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096595E+018,,11.985152
1,0,2926,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096597E+018,,12.008448
1,0,6466,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.613422430966E+018,,12.031232
1,0,5084,0,2,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096602E+018,,12.054016
1,0,1340,0,0,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096604E+018,,12.077312
1,0,2090,0,1,1.61342243095396E+018,16909060,0,0,0,0,1.61342243096606E+018,,12.100096
1,0,6658,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095214E+018,,4.2688
1,0,3920,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095216E+018,,4.289792
1,0,9224,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095218E+018,,4.31104
1,0,2422,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.6134224409522E+018,,4.332032
1,0,7269,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095223E+018,,4.353024
1,0,1396,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095225E+018,,4.374272
1,0,4081,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095227E+018,,4.395776
1,0,5630,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095229E+018,,4.416768
1,0,84,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095231E+018,,4.438016
1,0,9292,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095233E+018,,4.45952
1,0,1972,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095235E+018,,4.480256
1,0,7672,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095238E+018,,4.508672
1,0,3850,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.6134224409524E+018,,4.52992
1,0,7625,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095242E+018,,4.551168
1,0,5385,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095245E+018,,4.572672
1,0,1222,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095247E+018,,4.59392
1,0,9299,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095249E+018,,4.615168
1,0,6640,0,1,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095251E+018,,4.63616
1,0,6042,0,2,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095253E+018,,4.657664
1,0,3898,0,0,1.61342244094787E+018,16909060,0,0,0,0,1.61342244095255E+018,,4.679424
1,0,6342,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.6134224409574E+018,,4.686848
1,0,7587,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095742E+018,,4.708352
1,0,8206,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095744E+018,,4.730624
1,0,9301,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095747E+018,,4.752896
1,0,7713,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095749E+018,,4.775424
1,0,7372,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095751E+018,,4.797952
1,0,5321,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095753E+018,,4.820224
1,0,1255,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095756E+018,,4.842496
1,0,4819,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095758E+018,,4.865024
1,0,4599,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.6134224409576E+018,,4.887552
1,0,7721,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095762E+018,,4.909312
1,0,9904,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095765E+018,,4.931584
1,0,5939,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095767E+018,,4.957952
1,0,9811,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095769E+018,,4.980224
1,0,3940,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095772E+018,,5.003008
1,0,5667,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095774E+018,,5.025536
1,0,1705,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095776E+018,,5.047552
1,0,6228,0,1,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095778E+018,,5.070336
1,0,1127,0,2,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095781E+018,,5.092608
1,0,9150,0,0,1.61342244095271E+018,16909060,0,0,0,0,1.61342244095783E+018,,5.114624
1,0,5084,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096205E+018,,8.283136
1,0,1340,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096208E+018,,8.304128
1,0,2090,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.6134224409621E+018,,8.32512
1,0,7684,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096212E+018,,8.346624
1,0,3376,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096214E+018,,8.368128
1,0,5542,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096216E+018,,8.38912
1,0,5936,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096218E+018,,8.410368
1,0,9107,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.6134224409622E+018,,8.431872
1,0,7445,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096223E+018,,8.45312
1,0,9756,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096225E+018,,8.473856
1,0,9179,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096227E+018,,8.495104
1,0,8418,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096229E+018,,8.516096
1,0,6887,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096231E+018,,8.5376
1,0,9412,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096233E+018,,8.558592
1,0,3348,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096235E+018,,8.580096
1,0,2172,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096237E+018,,8.601088
1,0,1659,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.6134224409624E+018,,8.622592
1,0,2009,0,0,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096242E+018,,8.643584
1,0,2336,0,1,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096244E+018,,8.664832
1,0,5210,0,2,1.61342244095377E+018,16909060,0,0,0,0,1.61342244096246E+018,,8.68608
1,0,7684,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096653E+018,,11.439872
1,0,3376,0,0,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096655E+018,,11.460608
1,0,5542,0,1,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096657E+018,,11.481856
1,0,5936,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096659E+018,,11.502848
1,0,9107,0,0,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096661E+018,,11.524096
1,0,7445,0,1,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096664E+018,,11.545344
1,0,9756,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096666E+018,,11.566336
1,0,9179,0,0,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096668E+018,,11.58784
1,0,8418,0,1,1.61342244095509E+018,16909060,0,0,0,0,1.6134224409667E+018,,11.609344
1,0,6887,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096672E+018,,11.63008
1,0,9412,0,0,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096674E+018,,11.651072
1,0,3348,0,1,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096676E+018,,11.67232
1,0,2172,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096678E+018,,11.693568
1,0,1659,0,0,1.61342244095509E+018,16909060,0,0,0,0,1.6134224409668E+018,,11.71456
1,0,2009,0,1,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096683E+018,,11.736064
1,0,2336,0,2,1.61342244095509E+018,16909060,0,0,0,0,1.61342244096685E+018,,11.757568
